"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1784122073625038965","Sat Apr 27 09:00:41 +0000 2024","0","@NurJann53781736 @SenderLabs Jangan gitu bang doanya yg baik2 aja karena aman kembali ke kita","1784145634699997298","","NurJann53781736","in","","0","0","0","https://twitter.com/gibranarshaka20/status/1784145634699997298","1749415557487857664","gibranarshaka20"
"1782850856339312946","Sat Apr 27 09:00:24 +0000 2024","0","@JohnnyS2123 @Gerindra @yusufagro @prabowo @gibran_tweet @BANGSAygSUJUD @Chavesz08 @AditBandit234 @Kenikir27 @AnisHectorium @AlmaghribiS @askencana @Papa_Brewook Masak pak Prabowo belain 1 orang yang berpotensi merugikan bangsa mengabaikan puluhan juta pendukungnya yang cinta bangsa","1784145562692174132","","JohnnyS2123","in","East Java, Indonesia","0","0","0","https://twitter.com/DeDeeL_2/status/1784145562692174132","1539578147758166016","DeDeeL_2"
"1784145535664042452","Sat Apr 27 09:00:18 +0000 2024","1","#MQZawawi IDM terbukti jadi salah satu kebutuhan mutlak dalam proses pembangunan DESA #IDMKemendesaBisa @jokowi @prabowo @gibran_tweet @halimiskandarnu @kemendesapdtt @malik_harammain @imansyukri....","1784145535664042452","","","in","","0","0","0","https://twitter.com/MoammarZawawi/status/1784145535664042452","1422199366035460099","MoammarZawawi"
"1784139348079960285","Sat Apr 27 09:00:13 +0000 2024","0","@PartaiSocmed Kata siapa? Ternyata kata orang2 prabowo gibran wkwkwkwk https://t.co/G8yGTDxgNM","1784145514159911308","https://pbs.twimg.com/media/GMKO4feb0AAErPF.jpg","PartaiSocmed","in","Bengkulu, Indonesia","0","0","0","https://twitter.com/fathan_daulay/status/1784145514159911308","2205017628","fathan_daulay"
"1784145399701504399","Sat Apr 27 08:59:45 +0000 2024","0","Wow megeneralisir pendukung Prabowo-Gibran goblok semua??? ","1784145399701504399","","","in","Jakarta Capital Region","0","0","0","https://twitter.com/Imade_kun/status/1784145399701504399","1248255233433546754","Imade_kun"
"1784145376221794717","Sat Apr 27 08:59:40 +0000 2024","0","Indek Desa Membangun #IDMKemendesaBisa @jokowi @prabowo @gibran_tweet @halimiskandarnu @kemendespdtt @malik_haramain @imansyukri @taufikmadjid71 @yusradaridesa @azzameldzikrie @tppkemendes https://t.co/Ang8TJOFsL","1784145376221794717","https://pbs.twimg.com/media/GMKOwMTakAAzxVE.jpg","","in","Bengkulu","0","0","0","https://twitter.com/danilanen/status/1784145376221794717","775550516","danilanen"
"1784145334949892189","Sat Apr 27 08:59:30 +0000 2024","0","tiap gacha ampas ","1784145334949892189","","","in","Disini","0","0","0","https://twitter.com/Gibsss__/status/1784145334949892189","358152986","Gibsss__"
"1784145323109351613","Sat Apr 27 08:59:27 +0000 2024","0","Dulu gue pengen bgt masuk TNP2K Pas Gibran kepilih gue sangat bersyukur dengan tidak jadi masuk dan tidak jadi daftar wkwkwk Biarkan anak anak UGM saja yg menguasai lembaga itu wkwk","1784145323109351613","","","in","Jakarta","0","0","0","https://twitter.com/shofieazz/status/1784145323109351613","1243064216","shofieazz"
"1784145285624852580","Sat Apr 27 08:59:18 +0000 2024","0","Indek Desa Membangun #IDMKemendesaBisa @jokowi @prabowo @gibran_tweet @halimiskandarnu @kemendespdtt @malik_haramain @imansyukri @taufikmadjid71 @yusradaridesa @azzameldzikrie @tppkemendes https://t.co/ZnopbI3zxO","1784145285624852580","https://pbs.twimg.com/media/GMKOq0ya0AAWsul.jpg","","in","Bengkulu","0","0","0","https://twitter.com/danilanen/status/1784145285624852580","775550516","danilanen"
"1783862384052056412","Sat Apr 27 08:58:53 +0000 2024","0","@afrkml @tanyakanrl Hak anak mendapatkan bukan kewajiban anak. Ribet dan ga ada point Imunisasi keputusan orangtua untuk anaknya anak belum bisa memutuskan maka peran orangtua yg memiliki keputusan logika hukum begitu. Maka tenaga kesehatan membantu sosialisasi dan menjelaskan. Jangan ribet","1784145181836804423","","afrkml","in","","0","0","0","https://twitter.com/GibranAnakHaram/status/1784145181836804423","1417141421513986055","GibranAnakHaram"
"1784077829359206804","Sat Apr 27 08:58:50 +0000 2024","0","@titymargana @tham878 @deddysitorus Orang mau cari benar sendiri jiarno !!sing penting 58 59℅ syah. Prabowo Gibran gak bisa digugat lagi. DEDY SITORUS MEMANG OKE ","1784145167722877248","","titymargana","in","","0","0","0","https://twitter.com/BudiIstiyo89522/status/1784145167722877248","1755504096885506048","BudiIstiyo89522"
"1784145166724719083","Sat Apr 27 08:58:50 +0000 2024","0","Indek Desa Membangun #IDMKemendesaBisa @jokowi @prabowo @gibran_tweet @halimiskandarnu @kemendespdtt @malik_haramain @imansyukri @taufikmadjid71 @yusradaridesa @azzameldzikrie @tppkemendes","1784145166724719083","","","in","Bengkulu","0","0","0","https://twitter.com/danilanen/status/1784145166724719083","775550516","danilanen"
"1784088278179914084","Sat Apr 27 08:58:44 +0000 2024","0","@babymet42040068 @SenderLabs Yuk sama2 paket komplitnya","1784145144213807448","","babymet42040068","in","","0","0","0","https://twitter.com/gibranarshaka20/status/1784145144213807448","1749415557487857664","gibranarshaka20"
"1784145094838526313","Sat Apr 27 08:58:33 +0000 2024","0","Indek Desa Membangun #IDMKemendesaBisa @jokowi @prabowo @gibran_tweet @halimiskandarnu @kemendespdtt @malik_haramain @imansyukri @taufikmadjid71 @yusradaridesa @azzameldzikrie @tppkemendes https://t.co/GDVMLMsdB4","1784145094838526313","https://pbs.twimg.com/media/GMKOf5ZaAAAtmwC.jpg","","in","Bengkulu","0","0","0","https://twitter.com/danilanen/status/1784145094838526313","775550516","danilanen"
"1784045047614525762","Sat Apr 27 08:58:21 +0000 2024","0","@kakacikay @SenderLabs Aku sudah komen tapi belum dibek","1784145044620116350","","kakacikay","in","","0","0","0","https://twitter.com/gibranarshaka20/status/1784145044620116350","1749415557487857664","gibranarshaka20"
"1784144957605024189","Sat Apr 27 08:58:00 +0000 2024","1","Pemutakhiran Data IDM tahun 2024 #IDMKemendesaBisa @jokowi @prabowo @gibran_tweet @halimiskandarnu @Kemendespdtt @malik_haramain @imansyukri @taufikmadjid71 @yusradaridesa @azzameldzikrie @tppkemendes @maulanakpw @irfan_11 @Supri_Jatim @FaridW1010 https://t.co/Qb2aKFMPbY","1784144957605024189","https://pbs.twimg.com/media/GMKOXzYbUAAYv3v.jpg","","in","Pasuruan","0","0","0","https://twitter.com/sugig_oke/status/1784144957605024189","920727424089800704","sugig_oke"
"1784112795681964445","Sat Apr 27 08:57:46 +0000 2024","0","@rasvegaa @SenderLabs Dah paket lengkap tuh kak","1784144897685311982","","rasvegaa","in","","0","0","0","https://twitter.com/gibranarshaka20/status/1784144897685311982","1749415557487857664","gibranarshaka20"
"1784144850167939507","Sat Apr 27 08:57:34 +0000 2024","0","Pascaputusan MK dan Penetapan KPU Mungkin Akan Ada Susunan Koalisi Baru Prabowo-Gibran https://t.co/hddy7B2GCD #beritajogja #jogja #jogjaistimewa https://t.co/gsfroZ1GMe","1784144850167939507","https://pbs.twimg.com/media/GMKOSWObkAAAozz.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://twitter.com/Harian_Jogja/status/1784144850167939507","118371948","Harian_Jogja"
"1784144846414037038","Sat Apr 27 08:57:33 +0000 2024","0","IDM sebagai tolak ukur desa dalam mewujudkan tujuan pembangunan dan arah SDGs desa... #IDMKemendesaBisa @jokowi @prabowo @gibran_tweet @halimiskandarnu @Kemendespdtt @malik_haramain @imansyukri @taufikmadjid71 @yusradaridesa @azzameldzikrie @tppkemendes https://t.co/0sM92yCDUk","1784144846414037038","https://pbs.twimg.com/media/GMKORylbEAAEaSA.jpg","","in","Buton utara, Sulawesi Tenggara","0","0","0","https://twitter.com/Umardin19408121/status/1784144846414037038","882950049671426048","Umardin19408121"
"1784094308024684703","Sat Apr 27 08:57:21 +0000 2024","0","Kepake lagi sekali https://t.co/JGsUdoSB3H","1784144795046466006","https://pbs.twimg.com/media/GMKOOZcaoAA7CAb.jpg","Gibrannochigaro","in","Buaran, Indonesia","0","0","0","https://twitter.com/Gibrannochigaro/status/1784144795046466006","85278001","Gibrannochigaro"
"1784144785911263513","Sat Apr 27 08:57:19 +0000 2024","0","Perhatian pak @prabowo pak @gibran_tweet. Rakyat Indonesia yang memilih bapak tidak ikhlas jika @aniesbaswedan @ganjarpranowo @cakimiNOW ada di dalam kabinet pemerintah yang akan datang. Safe Prof @mohmahfudmd 🇲🇨","1784144785911263513","","","in","DKI Jakarta, Indonesia","0","0","0","https://twitter.com/ezra_ekofebri/status/1784144785911263513","2562540426","ezra_ekofebri"
"1784086435915845973","Sat Apr 27 08:57:18 +0000 2024","0","@namilaze1 @SenderLabs Tumben telat bang","1784144780538339827","","namilaze1","in","","0","0","0","https://twitter.com/gibranarshaka20/status/1784144780538339827","1749415557487857664","gibranarshaka20"
"1784106496940511371","Sat Apr 27 08:56:52 +0000 2024","0","@baraqueue @SenderLabs Aku gak pelit kok say","1784144673659097261","","baraqueue","in","","0","0","0","https://twitter.com/gibranarshaka20/status/1784144673659097261","1749415557487857664","gibranarshaka20"
"1784144612480938206","Sat Apr 27 08:56:38 +0000 2024","0","Indek Desa Membangun #IDMKemendesaBisa @jokowi @prabowo @gibran_tweet @halimiskandarnu @kemendespdtt @malik_haramain @imansyukri @taufikmadjid71 @yusradaridesa @azzameldzikrie @tppkemendes https://t.co/49yazCLeVp","1784144612480938206","https://pbs.twimg.com/media/GMKOEHOa0AASgsT.jpg","","in","Bengkulu","0","0","0","https://twitter.com/danilanen/status/1784144612480938206","775550516","danilanen"
"1784082297547067682","Sat Apr 27 08:56:36 +0000 2024","0","@Adityadh93 @SenderLabs Awas tidak diback","1784144604436275711","","Adityadh93","in","","0","0","0","https://twitter.com/gibranarshaka20/status/1784144604436275711","1749415557487857664","gibranarshaka20"
"1782850856339312946","Sat Apr 27 08:56:29 +0000 2024","0","@Gerindra @yusufagro @prabowo @gibran_tweet @BANGSAygSUJUD @Chavesz08 @AditBandit234 @Kenikir27 @AnisHectorium @AlmaghribiS @askencana @Papa_Brewook Justru untuk kebaikan bangsa jangan libatkan orang² berpotensi merugikan bangsa","1784144576670027867","","Gerindra","in","East Java, Indonesia","0","0","0","https://twitter.com/DeDeeL_2/status/1784144576670027867","1539578147758166016","DeDeeL_2"
"1784141687478263837","Sat Apr 27 08:56:17 +0000 2024","0","@PRAKA_08 Bodo amat sih.. Intinya junjungan lo si Gibran kayaknya bakal jadi pajangan doang. Dikira Prabowo polos ya dengerin opini2 Gibran? ","1784144525704970624","","PRAKA_08","in","Di alam bawah sadarmu..","0","0","0","https://twitter.com/hidahidaan/status/1784144525704970624","129745434","hidahidaan"
"1784101974759317633","Sat Apr 27 08:56:11 +0000 2024","0","@arrjjun_ @irfanyu97 @SenderLabs Gotong royong yuk","1784144502225342742","","arrjjun_","in","","0","0","0","https://twitter.com/gibranarshaka20/status/1784144502225342742","1749415557487857664","gibranarshaka20"
"1784144453822808324","Sat Apr 27 08:56:00 +0000 2024","1","Ketua Umum partai NasDem Surya Paloh mengaku belum ada tawaran posisi menteri ke NasDem seusai bergabung dalam pemerintahan Prabowo-Gibran. https://t.co/CI1gneVntk","1784144453822808324","https://pbs.twimg.com/ext_tw_video_thumb/1784129512080551936/pu/img/-id_c8uo_NLmF-O7.jpg","","in","","0","0","0","https://twitter.com/detikcom/status/1784144453822808324","69183155","detikcom"
"1784119956675903924","Sat Apr 27 08:55:58 +0000 2024","0","@kokon_manise @Klinton009 @SenderLabs @saakuru_labs @Imaginary_Ones @ParamLaboratory Dibek yah... Ikan sepat ikan gabus Semakin cepat semakin bagus","1784144446822780986","","kokon_manise","in","","0","0","0","https://twitter.com/gibranarshaka20/status/1784144446822780986","1749415557487857664","gibranarshaka20"
"1784144325024379323","Sat Apr 27 08:55:29 +0000 2024","0","Prabowo dg trah jokowi itu gak akrab2 banget. Aku sih pgn liat prabowo nyikat gibran nanti","1784144325024379323","","","in","Magelay","0","0","0","https://twitter.com/syndassko/status/1784144325024379323","1008313165430439936","syndassko"
"1784031297649926397","Sat Apr 27 08:55:26 +0000 2024","0","@Heraloebss @prabowo @gibran_tweet Klen pd pula prabowo tdk sm dgn jokowi. Klw jokowi ya mungkin mau diatur buzzer dadakan ","1784144313364189666","","Heraloebss","in","Bukit Timah, Singapore","0","0","0","https://twitter.com/JoshuekImmanuel/status/1784144313364189666","1671080784072183809","JoshuekImmanuel"
"1784144310902092004","Sat Apr 27 08:55:26 +0000 2024","0","Bagaimana Gerakan Perubahan Usai Pilpres? Prabowo Gibran juga berjanji akan meningkatkan produktivitas pertanian dengan mencetak dan meningkatkan produktivitas lahan pertanian dengan lumbung pangan desa daerah dan nasional. https://t.co/hrKP6fn1zj @Mayapada0812 @m1n4_95 https://t.co/QUu6n4Pp2p","1784144310902092004","https://pbs.twimg.com/media/GMKNynAboAAHLeO.jpg","","in","","0","0","0","https://twitter.com/Simanjunta9Nico/status/1784144310902092004","1460142601449840652","Simanjunta9Nico"
"1784087839711592499","Sat Apr 27 08:55:22 +0000 2024","0","@Ali306462164992 @SenderLabs Sore bang Ali jangan lupa bek","1784144296792482090","","Ali306462164992","in","","0","0","0","https://twitter.com/gibranarshaka20/status/1784144296792482090","1749415557487857664","gibranarshaka20"
"1784142287515340960","Sat Apr 27 08:47:23 +0000 2024","0","Pendampingan Kegiatan Pendataan IDM Kabupaten Trenggalek @jokowi @prabowo @gibran_tweet @halimiskandarnu @kemendespdtt @malik_haramain @imansyukri @taufikmadjid71 @yusradaridesa @azzameldzikrie @tppkemendes https://t.co/sNeTHDWYBf","1784142287515340960","https://pbs.twimg.com/media/GMKL8j_awAAluww.jpg","","in","Trenggalek, Indonesia","0","0","0","https://twitter.com/GroupS43769/status/1784142287515340960","1734956949291372544","GroupS43769"
"1783800791779999839","Sat Apr 27 08:47:18 +0000 2024","0","@MurtadhaOne1 Nyindir Gibran dan ahy sekaligus","1784142267483381875","","MurtadhaOne1","in","IDN","0","0","0","https://twitter.com/Repsyzz/status/1784142267483381875","494318717","Repsyzz"
"1784118573268652103","Sat Apr 27 08:47:05 +0000 2024","0","@Kasayanto_ @PartaiSocmed @aven_januar @prabowo @gibran_tweet Sekretaris Parpol apakah representasi dari koalisi? Pemilu kali ini Gerindra tidak berdiri sendiri","1784142212198248639","","Kasayanto_","in","","0","0","0","https://twitter.com/MpokJule/status/1784142212198248639","1748971303707848704","MpokJule"
"1784142181818904713","Sat Apr 27 08:46:58 +0000 2024","0","Tak hadiri penetapan Prabowo-Gibran siapa yang dusta? Gimana tanggapan kalean lur? kasih paham di kolom komentar ya! #prabowo #gibran #ganjarpranowo #mahfudmd https://t.co/hWWWxugDY0","1784142181818904713","https://pbs.twimg.com/ext_tw_video_thumb/1784142157986803712/pu/img/aDzMAgUQ5HqWknOJ.jpg","","in","","0","0","0","https://twitter.com/TajukPolitik/status/1784142181818904713","729309555486642176","TajukPolitik"
"1783883563060154836","Sat Apr 27 08:46:43 +0000 2024","0","@Bambangmulyonoo @PDI_Perjuangan Apanya yang game over istilah kapal jangkarnya sudah dilego jangkar itu bernama Gibran Rakabuming Raka. Kapal ymg terombang ambing ambing itu bernama @PDI_Perjuangan .","1784142119487365174","","Bambangmulyonoo","in","Surabaya, Jawa Timur.","0","0","0","https://twitter.com/Gr4sssss/status/1784142119487365174","1534200395009904640","Gr4sssss"
"1784097126005522753","Sat Apr 27 08:46:25 +0000 2024","0","@praditdita @adith_wp @petitestardust G dulu = Gibran dulu? Ciyeeee","1784142044858142851","","praditdita","in","Tokyo-to, Japan","0","1","0","https://twitter.com/sisthaaaaa/status/1784142044858142851","61684120","sisthaaaaa"
"1784142043905957889","Sat Apr 27 08:46:25 +0000 2024","0","Kalkulasi Politik Andai Anies Rasyid Baswedan jadi Oposisi atau Masuk Pemerintahan. Jangan pula kt bilang bhw Partai NasDem PKB dan PKS telah berkhianat krn ada kadernya menjadi menterinya Prabowo-Gibran. https://t.co/YUOrhqAdOr @Mayapada0812 @m1n4_95 @DoankWarto @mulanbilqis https://t.co/CX11s94h4W","1784142043905957889","https://pbs.twimg.com/media/GMKLsPLaQAATD_8.jpg","","in","","0","0","0","https://twitter.com/Simanjunta9Nico/status/1784142043905957889","1460142601449840652","Simanjunta9Nico"
"1784141978734928019","Sat Apr 27 08:46:10 +0000 2024","0","Dengan IDM dapat membantu arah fokus arah pembangunan di desa. #IDMKemendesaBisa @jokowi @prabowo @gibran_tweet @halimiskandarnu @Kemendespdtt @malik_haramain @imansyukri @taufikmadjid71 @yusradaridesa @azzameldzikrie @tppkemendes https://t.co/3BCAPNfYNo","1784141978734928019","https://pbs.twimg.com/media/GMKLrL3b0AAvybN.jpg","","in","","0","0","0","https://twitter.com/insan_desa/status/1784141978734928019","1764670498355703809","insan_desa"
"1783924829898596567","Sat Apr 27 08:45:46 +0000 2024","0","@geloraco Prabowo gibran gak bakal nyampe 2 tahun..","1784141878293934470","","geloraco","in","","0","0","0","https://twitter.com/padmi78/status/1784141878293934470","1601970417106706433","padmi78"
"1784141854793236817","Sat Apr 27 08:45:40 +0000 2024","1","Mari Sukseskan Pemutakhiran Indeks Desa membangun (IDM) 20244 #IDMKemendesaBisa @jokowi @prabowo @gibran_tweet @halimiskandarnu @kemendespdtt @malik_haramain @imansyukri @taufikmadjid71 @yusradaridesa @azzameldzikrie @tppkemendes https://t.co/t0KkyyPbhY","1784141854793236817","https://pbs.twimg.com/media/GMKLjaibEAA4-pi.jpg","","in","Pidie, Indonesia","0","0","0","https://twitter.com/MjNasrullah/status/1784141854793236817","933886505860325376","MjNasrullah"
"1784141829065281640","Sat Apr 27 08:45:34 +0000 2024","0","AHY ajak warga Semarang menangkan Prabowo-Gibran agar Indonesia semakin maju. unv PDemokrat AgusYudhoyono Demokrat Demi rakyat https://t.co/SQwUKa2GKn","1784141829065281640","https://pbs.twimg.com/media/GE_XGTbbMAAKp1T.jpg","","in","","0","0","0","https://twitter.com/RisaFauzia36063/status/1784141829065281640","1657664274028978177","RisaFauzia36063"
"1783852255428649163","Sat Apr 27 08:45:27 +0000 2024","0","@BiLLRaY2019 Pernyataan dari Prabowo (Presiden) sedang pertanyaanya tertuju pafa Gibran (wakil Presoden) sampeyan putrane sinten (bopo) Lolos syarat nyawapres berkat paringane sinten ( si om ) Ini gimana pososi pernyataan PS thd pertanyaan kpd GRR","1784141799281570302","","BiLLRaY2019","in","Bhumi Mataram Merah Putih NKRI","0","0","0","https://twitter.com/AbdulganiMarju1/status/1784141799281570302","1462444535376596999","AbdulganiMarju1"
"1783428245528134005","Sat Apr 27 08:45:20 +0000 2024","0","@aniesbaswedan @VivianBala 1000 pengacara ngga ada yg mampu buktiin nepotisme yang dituduhkan ke gibran waduh...1000 pengacara sampah semua.","1784141770143810010","","aniesbaswedan","in","","0","0","0","https://twitter.com/penggelitik/status/1784141770143810010","1428896083451596802","penggelitik"
"1784037586459324870","Sat Apr 27 08:45:18 +0000 2024","0","@msobri99 Separah parahnya netizen lebih parah lagi yang ini bahkan juga MK berarti Jokowi gak punya anak laki dengan nama Gibran jadi mikir gw lantas dia anak siapa ","1784141762359115983","","msobri99","in","Jakarta","0","0","0","https://twitter.com/kamalatjeh82/status/1784141762359115983","348587065","kamalatjeh82"
"1784141749373616351","Sat Apr 27 08:45:15 +0000 2024","0","AHY diskusi masalah bangsa dengan Gibran: Tantangan global makin kompleks. gxp AgusYudhoyono PDemokrat Demokrat Demi rakyat https://t.co/AX3jO4ZFkq","1784141749373616351","https://pbs.twimg.com/media/GFj5ZsDbwAAc6Ib.jpg","","in","","0","0","0","https://twitter.com/RisaFauzia36063/status/1784141749373616351","1657664274028978177","RisaFauzia36063"
"1784140303223726348","Sat Apr 27 08:45:13 +0000 2024","0","@MafiaWasit Gibran vs haritanoe menang spo mbah","1784141743115673703","","MafiaWasit","in","yogyakarta","0","0","0","https://twitter.com/AlleyYafi/status/1784141743115673703","2927195718","AlleyYafi"
"1784040374589415485","Sat Apr 27 08:45:02 +0000 2024","0","@Dennysiregar7 Dengarkan tuh...@kaesangp ga usah ikut2 @gibran_tweet dia mah anak presiden","1784141695569035552","","Dennysiregar7","in","","0","0","0","https://twitter.com/AgusSudibyo3/status/1784141695569035552","1482952282816000001","AgusSudibyo3"
"1784141686500884951","Sat Apr 27 08:45:00 +0000 2024","0","SBY dan AHY kompak ajak masyarakat Banyuwangi pilih Prabowo-Gibran. qx] AgusYudhoyono PDemokrat Demokrat Demi rakyat https://t.co/G9CE3I1MNk","1784141686500884951","https://pbs.twimg.com/media/GFJ6UwZboAAYHDa.jpg","","in","","0","0","0","https://twitter.com/RisaFauzia36063/status/1784141686500884951","1657664274028978177","RisaFauzia36063"
"1784141671187599851","Sat Apr 27 08:44:56 +0000 2024","0","Terlihat dengan setia pak SBY presiden ke 6 Indonesia di atas panggung bersama dengan mas AHY juga mendukung Prabowo Gibran.. mwi PDemokrat AgusYudhoyono Demokrat Demi rakyat https://t.co/cIt208yYEH","1784141671187599851","","","in","","0","0","0","https://twitter.com/RisaFauzia36063/status/1784141671187599851","1657664274028978177","RisaFauzia36063"
"1784141659690975581","Sat Apr 27 08:44:54 +0000 2024","0","Kegiatan pendataan IDM Kementerian Desa PDT dilaksanakan oleh TPP berkolaborasi dgn stakeholder di Desa. #IDMKemendesaBisa @jokowi @prabowo @gibran_tweet @halimiskandarnu @Kemendespdtt @malik_haramain @imansyukri @taufikmadjid71 @yusradaridesa @azzameldzikrie @tppkemendes https://t.co/XQfjYyZRKl","1784141659690975581","https://pbs.twimg.com/media/GMKLYgFaAAAGFf6.jpg","","in","","0","0","0","https://twitter.com/Op4Penikay77/status/1784141659690975581","1691428193805455360","Op4Penikay77"
"1784141650895548520","Sat Apr 27 08:44:51 +0000 2024","0","Bapak SBY dan Mas AHY pun duduk diatas panggung ikut serta mendukung Prabowo Gibran. qfx AgusYudhoyono PDemokrat Demokrat Demi rakyat https://t.co/RdgbsRtlEt","1784141650895548520","","","in","","0","0","0","https://twitter.com/RisaFauzia36063/status/1784141650895548520","1657664274028978177","RisaFauzia36063"
